Smiles,LogPReward,HeavyAtomCountReward,NumHAcceptorsReward,NumHDonorsReward,PAINSReward,SureChEMBLReward,GlaxoReward,DockingScore1Reward,DockingScore2Reward,Reward,LogPProperty,HeavyAtomCountProperty,NumHAcceptorsProperty,NumHDonorsProperty,PAINSProperty,SureChEMBLProperty,GlaxoProperty,DockingScore1Property,DockingScore2Property,Epoch,file_name,SAScore,Lipinski,QED,BRENK,Predicted MIC
NC(=O)NC1Nc2cc(-c3cc(-c4cccc5cccnc45)on3)cc(-c3cccc4cccnc34)c2N1,-0.5613000000000028,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,9.7,10.3,19.4387,5.561300000000003,38,7,4,0,0,0,-9.7,-10.3,200,B,3.569099614729259,True,0.2496513503732577,False,0.007552755151007432
O=C1CCC(N2CNc3cc(-c4cc(C5COc6ccccc6O5)on4)cc(-c4ccc5cc[nH]c5c4)c32)N1,-0.4279000000000046,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.3,12.7,22.572099999999995,5.427900000000005,39,7,3,0,0,0,-10.3,-12.7,200,B,4.210545407208716,False,0.2909270726950637,False,0.022477480804027897
c1cc(-c2nnc(C3CCCC(c4cc5c(c(-c6ccc7cc[nH]c7c6)c4)NCN5)C3)o2)on1,-1.1092000000000048,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.0,11.7,20.590799999999994,6.109200000000005,34,7,3,0,0,0,-10.0,-11.7,200,B,4.1189829202249015,True,0.3020971421548889,False,0.028195476758001145
NC(=O)NC1COc2cc(-c3cc(C4CC(c5ccc6cc[nH]c6c5)CC4O)cc4c3NCN4)ccc2O1,-0.0,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,10.7,5.5,15.2,4.417500000000002,38,6,6,0,0,0,-10.7,-5.5,200,B,4.618435806570375,False,0.2403258725858709,False,0.07917705995083126
c1cc2ccc(-c3nnc(N4CNc5c(-c6ccc7cc[nH]c7c6)cc(-c6ccc7c(c6)OCO7)cc54)o3)cc2[nH]1,-2.283000000000003,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.1,5.5,12.316999999999997,7.283000000000003,41,7,3,0,0,0,-10.1,-5.5,200,B,3.324769057669742,False,0.2162505291286164,False,0.04251045130069334
NC(=O)NC1Nc2cc(C3CCCN(c4ccnc5ccccc45)C3)cc(-c3ccc4cc[nH]c4c3)c2N1,-0.5564000000000036,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,9.0,6.8,15.243599999999995,5.556400000000004,38,5,5,0,0,0,-9.0,-6.8,200,B,3.875605506388775,False,0.2206274755612683,False,0.033571604965541825
c1cc2ccc(-c3cc(-c4cc(-c5nnc(C6CCCC6)o5)cc5c4NCN5)co3)cc2[nH]1,-1.597400000000003,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.8,11.5,20.7026,6.597400000000003,33,6,3,0,0,0,-10.8,-11.5,200,B,3.3241613251184,True,0.2934293434187809,False,0.04443795938511166
c1cc(-c2nnc(-c3ccc4c(c3)N(c3ccon3)CN4)o2)c2nccc(-c3ccc4cc[nH]c4c3)c2c1,-1.609200000000004,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,8.9,13.3,20.5908,6.609200000000004,38,8,2,0,0,0,-8.9,-13.3,200,B,3.2742444689111148,True,0.2796140688729295,False,0.009492505276292291
c1cnc2c(C3COc4cc(-c5ccc6c(c5)N(c5nnc(-c7ccno7)o5)CN6)ccc4O3)cccc2c1,-0.9734000000000034,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,8.3,12.3,19.6266,5.973400000000003,39,10,1,0,0,0,-8.3,-12.3,200,B,3.7316674978122943,False,0.300543542549276,False,0.014799689910086983
O=C1CCC(c2cc3c(cc2-c2ccc4c(-c5cc(-c6ccc7c(c6)OCCO7)no5)c[nH]c4c2)NCN3)N1,-0.6741000000000046,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,9.9,13.3,22.5259,5.674100000000005,39,7,4,0,0,0,-9.9,-13.3,200,B,3.807333637375651,False,0.2418089410838296,False,1.2944035259493818
c1cnc2c(N3CNc4cc(-c5nnc(-c6ccnc7ccccc67)o5)cc(-c5ccon5)c43)cccc2c1,-1.6761000000000037,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,9.3,10.0,17.6239,6.676100000000004,39,9,1,0,0,0,-9.3,-10.0,200,B,3.1819727109166056,False,0.278102637876969,False,0.05268920171739151
NC(=O)Nc1cc(C2Nc3cc(-c4cccc5cccnc45)cc(-c4ccc5cc[nH]c5c4)c3N2)on1,-1.0649000000000033,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.3,9.2,18.4351,6.064900000000003,37,6,5,0,0,0,-10.3,-9.2,200,B,3.6241273973315753,True,0.2050339009273044,False,0.00600201094621829
c1cc2ccc(N3CN(c4cc(-c5ccon5)no4)c4ccc(N5CCCC5)cc43)cc2[nH]1,-0.6584000000000039,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.5,11.2,21.041599999999995,5.658400000000004,33,7,1,0,0,0,-10.5,-11.2,200,B,3.2259613251184,True,0.3879418076208913,False,0.026056984691996347
c1cc2ccc(C3C(c4cc(-c5ccc6c(c5)NCN6)no4)CCC3c3nnco3)cc2[nH]1,-0.4458000000000028,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.0,8.0,17.554199999999998,5.445800000000003,33,7,3,0,0,0,-10.0,-8.0,200,B,4.425008026397676,True,0.3427988327649965,False,0.026368403978771025
O=C1CCC(c2cc(-c3ccc4cc[nH]c4c3)cc3c2NC(c2ccc4cc[nH]c4c2)N3c2ccon2)N1,-1.517700000000004,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,11.8,11.8,22.0823,6.517700000000004,38,5,4,0,0,0,-11.8,-11.8,200,B,4.242859201808399,False,0.2207898539060617,False,0.16780274982259874
c1ccc2c(C3COc4ccc(-c5nnc(-c6ccc7c(c6)NCN7c6ccon6)o5)cc4O3)ccnc2c1,-0.9734000000000034,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,9.6,10.9,19.526599999999995,5.973400000000003,39,10,1,0,0,0,-9.6,-10.9,200,B,3.691331403137738,False,0.300543542549276,False,0.061921522787819885
OC1CC(c2cc(-c3cc(-c4ccc5cc[nH]c5c4)on3)cc3c2NCN3)CC1c1nnco1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.0,11.9,21.9,4.689900000000003,34,8,4,0,0,0,-10.0,-11.9,200,B,4.492525695800196,True,0.3082217139028176,False,0.02596547237696367
NC(=O)NN1c2ccc(-c3cccc4cccnc34)cc2NC1c1cc(-c2ccc3cc[nH]c3c2)on1,-0.5521000000000029,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.7,3.9,14.047899999999997,5.552100000000003,37,6,4,0,0,0,-10.7,-3.9,200,B,3.5990734806060987,True,0.2582845680939127,False,0.024446828453647824
c1cnc2c(-c3cc(-c4cc(C5CCC(c6cccc7cccnc67)C5)cc5c4NCN5)no3)cccc2c1,-2.9512000000000063,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.8,12.4,20.2488,7.951200000000006,39,6,2,0,0,0,-10.8,-12.4,200,B,3.889006874256257,False,0.251110019543113,False,0.0107495664546855
NC(=O)NN1CNc2cc(-c3cc(-c4ccc5c(c4)OC(c4ccnc6ccccc46)CO5)on3)ccc21,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.6,7.7,18.3,4.842000000000003,38,8,3,0,0,0,-10.6,-7.7,200,B,3.647750713630357,True,0.3159145541963176,False,0.04987704240459853
c1cc2ccc(-c3cc4c(c(-c5cc(N6CCOCC6)on5)c3)NC(c3ccc5cc[nH]c5c3)N4)cc2[nH]1,-1.3440000000000047,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.3,2.4,11.355999999999996,6.344000000000005,38,6,4,0,0,0,-10.3,-2.4,200,B,3.7563046248507153,False,0.2246387579294811,False,0.08713404681252739
NC(=O)NC1COc2cc(-c3ccc4c(c3)NC(c3ccc5c(c3)OC(c3nnco3)CO5)N4)ccc2O1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,9.5,13.6,23.1,3.5509000000000013,38,10,4,0,0,0,-9.5,-13.6,200,B,4.29112287795631,True,0.3176901582538211,False,0.0881325705642392
c1cc2ccc(N3CN(c4ccc5cc[nH]c5c4)c4cc(-c5nnc(C6CCCC6)o5)ccc43)cc2[nH]1,-2.6041000000000043,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.6,11.4,19.3959,7.604100000000004,37,5,2,0,0,0,-10.6,-11.4,200,B,3.044744969567722,True,0.2681891893354518,False,0.24130863268191652
c1cnc2c(C3COc4ccc(-c5cc(-c6cc7c(c(-c8nnco8)c6)NCN7)no5)cc4O3)cccc2c1,-0.9142000000000036,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.6,12.4,22.0858,5.914200000000004,39,10,2,0,0,0,-10.6,-12.4,200,B,3.843995308463184,False,0.2922800074852233,False,0.0378516501546844
O=C1CCCN1c1cc(C2COc3cc(-c4ccc5c(c4)N(c4ccc6c(c4)OCO6)CN5)ccc3O2)no1,-0.2307000000000041,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,9.1,11.2,20.069299999999995,5.230700000000004,39,9,1,0,0,0,-9.1,-11.2,200,B,3.730820507402175,False,0.3847262816613855,False,0.1917761689693813
NC(=O)Nc1cc(C2COc3cc(-c4cc5c(c(-c6ccc7cc[nH]c7c6)c4)NCN5)ccc3O2)no1,-0.2879000000000031,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,9.2,11.0,19.912099999999995,5.287900000000003,37,7,5,0,0,0,-9.2,-11.0,200,B,3.849151532829105,True,0.2287481576116805,False,0.048649555358444625
c1cc2ccc(-c3cc4c(cc3-c3ccc5c(c3)OCCO5)NCN4c3nnc(C4CC4)o3)cc2[nH]1,-1.0546000000000042,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,8.7,11.1,18.7454,6.054600000000004,36,7,2,0,0,0,-8.7,-11.1,200,B,3.2152912575581976,True,0.3254891137411124,False,0.005238422559244531
c1cnc(-c2nnc(N3c4cc(-c5ccc6cc[nH]c6c5)ccc4NC3c3ccco3)o2)nc1,-0.5303000000000031,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,7.4,8.9,15.769699999999997,5.530300000000003,34,8,2,0,0,0,-7.4,-8.9,200,B,3.5830660637948637,True,0.3630395916161946,False,0.0054990658159653994
c1ccc2c(-c3cc(-c4nnc(-c5ccc6cc[nH]c6c5)o4)c4c(c3)N(c3ccno3)CN4)ccnc2c1,-1.609200000000004,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,12.1,13.0,23.4908,6.609200000000004,38,8,2,0,0,0,-12.1,-13.0,200,B,3.327094266481966,True,0.2796140688729295,False,0.01026158665136271
NC(=O)NN1CNc2cc(-c3ccc4cc[nH]c4c3)cc(C3CCCC3c3cccc4cccnc34)c21,-1.207100000000004,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,9.9,5.5,14.192899999999996,6.207100000000004,37,4,4,0,0,0,-9.9,-5.5,200,B,3.943091300131325,True,0.2417599851889935,False,0.015137659718420035
c1cc(-c2cc(-c3nnc(-c4cc(-c5ccc6cc[nH]c6c5)no4)o3)cc3c2NCN3)on1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,11.1,12.5,23.6,4.9898000000000025,33,9,3,0,0,0,-11.1,-12.5,200,B,3.4088046817617563,True,0.34890705749092,False,0.012096339732779718
c1ccc2c(-c3cc(-c4nnc(N5CCOCC5)o4)cc4c3NCN4c3ccc4cc[nH]c4c3)ccnc2c1,-0.7908000000000044,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.0,13.2,22.409199999999995,5.790800000000004,39,8,2,0,0,0,-10.0,-13.2,200,B,3.187994012691754,False,0.3046302669258046,False,0.03383381364977702
c1ccc2c(-c3cc(-c4cc(-c5ccc6cc[nH]c6c5)c5c(c4)N(c4nnco4)CN5)no3)ccnc2c1,-1.609200000000004,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,11.1,11.8,21.2908,6.609200000000004,38,8,2,0,0,0,-11.1,-11.8,200,B,3.4060319183038272,True,0.2796140688729295,False,0.02228930851533314
c1ccc2c(-c3nnc(C4COc5ccc(-c6cc7c(c(-c8ccc9cc[nH]c9c8)c6)NCN7)cc5O4)o3)ccnc2c1,-2.407500000000004,-3.0,-0.0,-0.0,-0.0,-0.0,-0.0,9.7,6.3,10.592499999999994,7.407500000000004,43,8,3,0,0,0,-9.7,-6.3,200,B,3.7408567898306577,False,0.2027683011052724,False,0.03566748866374463
OC1CC(c2cc(-c3ccc4c(c3)NC(c3ccc5cc[nH]c5c3)N4)on2)CC1c1nnco1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,9.8,10.9,20.700000000000003,4.764200000000003,34,8,4,0,0,0,-9.8,-10.9,200,B,4.494796071770223,True,0.3061963972519331,False,0.07621147709943188
O=C1CCCN1c1cc(-c2ccc3c(c2)N(c2ccc4c(c2)OCO4)CN3c2ccc3c(c2)OCCO3)on1,-0.2156000000000038,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,12.2,12.3,24.2844,5.215600000000004,39,9,0,0,0,0,-12.2,-12.3,200,B,3.0374817600902446,False,0.356625009863836,False,0.12555501229116417
O=C1CCC(c2cc(-c3ccc4cc[nH]c4c3)cc3c2NCN3c2cc(-c3ccc4cc[nH]c4c3)on2)N1,-1.443400000000004,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,11.5,12.3,22.3566,6.443400000000004,38,5,4,0,0,0,-11.5,-12.3,200,B,3.8557303924692174,False,0.2230109597170621,False,0.06931684825800621
NC(=O)Nc1nnc(-c2cc(-c3ccc4cc[nH]c4c3)cc3c2NCN3c2cccc3cccnc23)o1,-0.4448000000000034,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.9,12.8,23.2552,5.444800000000003,37,7,4,0,0,0,-10.9,-12.8,200,B,3.213213317237905,True,0.2589713582637828,False,0.007554432741031445
O=C1CCC(N2CNc3cc(-c4ccc5cc[nH]c5c4)cc(-c4ccc5c(c4)OCC(c4ccnc6ccccc46)O5)c32)N1,-1.9881000000000053,-4.0,-0.0,-0.0,-0.0,-0.0,-0.0,11.2,11.4,16.611899999999995,6.9881000000000055,44,6,3,0,0,0,-11.2,-11.4,200,B,4.115019346505431,False,0.2086172410602361,False,0.04125691693233618
c1ccc2c(c1)OCC(c1cc3c(c(-c4ccon4)c1)N(c1nnc(-c4ccc5cc[nH]c5c4)o1)CN3)O2,-0.906500000000003,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,9.1,-0.0,8.193499999999997,5.906500000000003,38,9,2,0,0,0,-9.1,0.9,200,B,3.909679928494441,False,0.3024366699724336,False,0.01217107938734211
c1cnc2c(-c3cc(-c4ccc5cc[nH]c5c4)cc4c3N(c3cc(-c5ccno5)no3)CN4)cccc2c1,-2.2142000000000035,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,11.3,11.3,20.3858,7.2142000000000035,38,7,2,0,0,0,-11.3,-11.3,200,B,3.398744468911115,True,0.2656313191676633,False,0.00715200232400848
c1cc(-c2cc(-c3ccc4cc[nH]c4c3)cc3c2N(c2cc(-c4ccc5c(c4)OCCO5)no2)CN3)on1,-1.4372000000000051,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,11.1,11.7,21.3628,6.437200000000005,38,8,2,0,0,0,-11.1,-11.7,200,B,3.4095274648625318,False,0.2835186083668565,False,0.04669934781903571
O=C1CCC(c2cc(-c3cc(-c4ccc5c(c4)OCCO5)cc4c3NC(c3ccc5cc[nH]c5c3)N4)on2)N1,-0.7484000000000046,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.8,10.2,20.2516,5.748400000000005,39,7,4,0,0,0,-10.8,-10.2,200,B,4.072319014635771,False,0.2391629058035442,False,0.5391303400504537
c1cnc2c(-c3nnc(-c4cc5c(cc4-c4cccc6cccnc46)N(c4ccno4)CN5)o3)cccc2c1,-1.6761000000000044,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,9.4,10.3,18.0239,6.676100000000004,39,9,1,0,0,0,-9.4,-10.3,200,B,3.288331290798263,False,0.278102637876969,False,0.045058983003343225
O=C1CCC(C2COc3cc(N4CNc5cc(-c6cc(-c7cccc8cccnc78)ccn6)ccc54)ccc3O2)N1,-0.9033000000000052,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0,8.8,8.7,15.596699999999997,5.903300000000005,41,7,2,0,0,0,-8.8,-8.7,200,B,3.867254292651743,False,0.2927519695697522,False,0.02093441692000546
c1cc(C2CCCCC2c2cc(N3CNc4ccc(-c5ccc6cc[nH]c6c5)cc43)on2)on1,-1.773400000000006,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,9.8,10.2,18.2266,6.773400000000006,34,6,2,0,0,0,-9.8,-10.2,200,B,4.1449105220348565,True,0.3135684470757783,False,0.09049480120827637
NC(=O)Nc1nnc(-c2cc3c(cc2-c2ccc4c(c2)OC(c2ccc5cc[nH]c5c2)CO4)NCN3)o1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.4,9.8,20.200000000000003,4.682900000000004,37,8,5,0,0,0,-10.4,-9.8,200,B,3.809302556117742,True,0.2408872891174254,False,0.0323410380884747
c1cc2ccc(-c3cc4c(cc3-c3cc(-c5cc(-c6nnco6)cc6c5OCO6)no3)NCN4)cc2[nH]1,-0.7305000000000028,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.6,13.2,23.0695,5.730500000000003,37,9,3,0,0,0,-10.6,-13.2,200,B,3.4731674227901745,True,0.2841357077377591,False,0.08945166755708445
NC(=O)Nc1cc(-c2cc(-c3ccc4c(c3)OCCO4)cc3c2N(c2ccc4cc[nH]c4c2)CN3)no1,-0.2728000000000037,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.3,10.3,20.3272,5.272800000000004,37,7,4,0,0,0,-10.3,-10.3,200,B,3.246182406863875,True,0.2675832134316706,False,0.06565506672144243
c1nnc(N2CCCC(c3cc(-c4cc(C5CCCCCC5)cc5c4NCN5)no3)C2)o1,-0.3413000000000039,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,9.4,12.0,21.058699999999995,5.341300000000004,32,8,2,0,0,0,-9.4,-12.0,200,B,3.935053274853757,True,0.5316410337578176,False,0.07918561196892472
c1cc2ccc(-c3ccc4c(c3)NCN4c3cc(-c4cc(C5CCCC5)no4)on3)cc2[nH]1,-1.6566000000000036,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,11.4,11.3,21.0434,6.656600000000004,33,6,2,0,0,0,-11.4,-11.3,200,B,3.1425767097337847,True,0.3271984647105785,False,0.015523424470804141
c1cc2ccc(-c3cc4c(cc3-c3ccc5c(-c6nnc(-c7ccon7)o6)c[nH]c5c3)NCN4)cc2[nH]1,-1.483100000000003,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,11.4,13.4,23.3169,6.483100000000003,37,7,4,0,0,0,-11.4,-13.4,200,B,3.383252246074999,True,0.2250211823322707,False,0.028916307204002057
O=C1CCC(c2nnc(-c3cc(-c4ccc5cc[nH]c5c4)c4c(c3)N(c3ccc5c(c3)OCCO5)CN4)o2)N1,-0.1283000000000038,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,11.4,10.7,21.971699999999995,5.128300000000004,39,8,3,0,0,0,-11.4,-10.7,200,B,3.790061754086525,False,0.298667841476984,False,1.1164478123819521
c1cc2c(cc1-c1nnc(-c3ccc4c(c3)OCC(C3CCCC3C3CCCC3)O4)o1)NCN2,-0.9448000000000044,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,9.9,12.4,21.3552,5.944800000000004,34,7,2,0,0,0,-9.9,-12.4,200,B,3.966424790822821,True,0.5002623757419563,False,0.03738298442153112
c1ccc2c(C3CCC(c4cc5c(cc4-c4ccc6cc[nH]c6c4)NCN5c4nnco4)C3)ccnc2c1,-2.338500000000005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,11.0,12.5,21.1615,7.338500000000005,38,6,2,0,0,0,-11.0,-12.5,200,B,4.061786044271943,True,0.2645939879854921,False,0.002379397270423239
c1cc(-c2ccc3c(-c4ccc5c(c4)NCN5c4nnc(-c5ccc6cc[nH]c6c5)o4)c[nH]c3c2)on1,-1.5423000000000036,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.5,12.0,20.9577,6.542300000000004,37,7,3,0,0,0,-10.5,-12.0,200,B,3.287115031937784,True,0.2593746942883281,False,0.027357704162163658
NC(=O)Nc1nnc(-c2cc(-c3ccc4cc[nH]c4c3)c3c(c2)N(c2cccc4cccnc24)CN3)o1,-0.4448000000000034,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,12.6,10.5,22.6552,5.444800000000003,37,7,4,0,0,0,-12.6,-10.5,200,B,3.2169390758829284,True,0.2589713582637828,False,0.0065202810504632535
NC(=O)Nc1cc(C2Nc3ccc(-c4ccc5cc[nH]c5c4)cc3N2c2ccc3c(c2)OCO3)on1,-0.3046000000000024,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,9.8,6.1,15.595399999999998,5.304600000000002,36,7,4,0,0,0,-9.8,-6.1,200,B,3.495932459047393,True,0.2743420333136293,False,0.09111847234054185
c1cc(-c2ccon2)cc(-c2cc(-c3cc(-c4ccc5cc[nH]c5c4)cc4c3NCN4)no2)c1,-1.6068000000000042,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,11.6,9.6,19.5932,6.606800000000004,34,6,3,0,0,0,-11.6,-9.6,200,B,3.210253490613063,True,0.282871128176498,False,0.021705486018999992
NC(=O)Nc1c[nH]c2cc(-c3cc4c(c(-c5ccc6c(c5)OCC(c5ccc7cc[nH]c7c5)O6)c3)NCN4)ccc12,-1.7812000000000046,-1.0,-0.0,-1.0,-0.0,-0.0,-0.0,8.6,7.3,12.118799999999997,6.781200000000005,41,5,6,0,0,0,-8.6,-7.3,200,B,3.783416575273237,False,0.1462610087142257,False,0.008026429307381198
NC(=O)Nc1cc(C2CCCCC2c2ccc3c(c2)NCN3c2ccc3cc[nH]c3c2)on1,-0.6090000000000044,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.0,7.6,16.990999999999993,5.609000000000004,33,5,4,0,0,0,-10.0,-7.6,200,B,3.867577850109088,True,0.3281768251717272,False,0.19559066369920236
NC(=O)Nc1cc(C2COc3cc(-c4ccc5c(c4)NC(c4cccc6cccnc46)N5)ccc3O2)no1,-0.4291000000000036,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,8.3,7.7,15.570899999999998,5.429100000000004,38,8,4,0,0,0,-8.3,-7.7,200,B,3.843973226168992,False,0.2533210915342147,False,0.030759882931458565
c1cnc2c(-c3cc(-c4ccc5cc[nH]c5c4)c4c(c3)N(c3cc(-c5ccon5)no3)CN4)cccc2c1,-2.2142000000000035,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,11.0,10.5,19.285799999999995,7.2142000000000035,38,7,2,0,0,0,-11.0,-10.5,200,B,3.422495481056865,True,0.2656313191676633,False,0.015535202296231418
c1cc2ccc(C3COc4ccc(-c5cc(-c6ccc7c(c6)OCO7)cc6c5NCN6c5nnco5)cc4O3)cc2[nH]1,-1.6472000000000042,-2.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.6,14.6,21.5528,6.647200000000004,42,9,2,0,0,0,-10.6,-14.6,200,B,3.9307673447775375,False,0.2464166365484847,False,0.08947938330359709
O=C1CCCN1N1c2c(cc(-c3ccc4cc[nH]c4c3)cc2-c2ccc3cc[nH]c3c2)NC1c1ccon1,-1.439300000000005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,9.1,-0.0,7.660699999999995,6.439300000000005,38,5,3,0,0,0,-9.1,0.0,200,B,3.888578860815033,False,0.2590451328053487,False,0.0013943555556774007
c1ccc2c(-c3nnc(C4COc5cc(C6CCCCC6c6ccc7c(c6)NCN7)ccc5O4)o3)ccnc2c1,-2.033600000000005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,9.3,5.8,13.066399999999994,7.033600000000005,40,8,2,0,0,0,-9.3,-5.8,200,B,4.034521754842784,False,0.2551767169619926,False,0.0179237283541639
c1cnc2c(-c3cc4c(c(-c5cc(-c6ccc7cc[nH]c7c6)on5)c3)NC(c3nnco3)N4)cccc2c1,-1.6243000000000043,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,8.1,11.8,18.2757,6.624300000000004,38,8,3,0,0,0,-8.1,-11.8,200,B,3.779700981126021,True,0.2481643724511794,False,0.039798227385637076
c1cc2ccc(-c3cc(-c4cc(C5CC5)on4)c4c(c3)N(c3ccon3)CN4)cc2[nH]1,-0.876400000000003,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.2,10.1,19.4236,5.876400000000003,31,6,2,0,0,0,-10.2,-10.1,200,B,3.451446680191027,True,0.385839360731155,False,0.003979476100958743
c1cc2ccc(N3CNc4cc(-c5ccc6c(-c7cc(-c8ccon8)on7)c[nH]c6c5)ccc43)cc2[nH]1,-2.147300000000004,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,7.9,6.1,11.852699999999995,7.147300000000004,37,6,3,0,0,0,-7.9,-6.1,200,B,3.255213992436744,True,0.2454016466179467,False,0.025337556981583707
OC1CN(c2ccc3c(c2)OC(c2nnco2)CO3)CCC1c1cc(-c2ccc3cc[nH]c3c2)cc2c1NCN2,-0.0,-0.0,-0.0,-0.0,-1.0,-0.0,-0.0,10.6,11.5,21.1,4.880100000000003,40,9,4,1,0,0,-10.6,-11.5,200,B,4.422412970098116,True,0.2546639692825939,False,0.0035611537706035476
c1ccc2c(-c3nnc(C4Nc5ccc(-c6ccc7c(c6)OC(c6ccc8c(c6)OCCO8)CO7)cc5N4)o3)ccnc2c1,-1.7717000000000036,-4.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.2,3.3,7.7282999999999955,6.771700000000004,44,10,2,0,0,0,-10.2,-3.3,200,B,3.843770622328843,False,0.2304777998959095,False,0.049545313710287885
c1cc2ccc(-c3cc4c(c(-c5ccc6c(-c7cc(-c8ccon8)on7)c[nH]c6c5)c3)NCN4)cc2[nH]1,-2.0881000000000034,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.0,9.7,17.611899999999995,7.088100000000003,37,6,4,0,0,0,-10.0,-9.7,200,B,3.416637693060446,True,0.2124490671740436,False,0.015289641131260218
c1cc2ccc(-c3cc(N4CNc5cc(-c6cc(-c7ccc8cc[nH]c8c7)on6)ccc54)on3)cc2[nH]1,-2.147300000000004,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,11.2,11.6,20.6527,7.147300000000004,37,6,3,0,0,0,-11.2,-11.6,200,B,3.259724595347348,True,0.2454016466179467,False,0.033282756166357
c1cc2ccc(N3CNc4c(-c5cc(-c6nnco6)no5)cc(-c5ccc6c(c5)OCO6)cc43)cc2[nH]1,-0.7897000000000025,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,11.0,11.8,22.0103,5.7897000000000025,37,9,2,0,0,0,-11.0,-11.8,200,B,3.348218982041736,True,0.3167913555676632,False,0.07941060955647582
NC(=O)Nc1cc(N2c3ccc(-c4ccnc5ccccc45)cc3NC2c2ccc3cc[nH]c3c2)on1,-1.124100000000004,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.6,12.8,22.2759,6.124100000000004,37,6,4,0,0,0,-10.6,-12.8,200,B,3.497809824995654,True,0.2372351718019661,False,0.016773010285143865
